Date,Num_Coins
2/20/16,15233675
2/19/16,15228100
2/18/16,15226250
2/17/16,15221750
2/16/16,15216900
2/15/16,15214525
2/14/16,15210825
2/13/16,15205675
2/12/16,15202500
2/11/16,15198525
2/10/16,15194400
2/9/16,15189500
2/8/16,15183225
2/7/16,15181250
2/6/16,15176700
2/5/16,15171900
2/4/16,15167425
2/3/16,15160425
2/2/16,15158450
2/1/16,15154350
1/31/16,15149025
1/30/16,15145475
1/29/16,15141050
1/28/16,15137725
1/27/16,15133100
1/26/16,15126450
1/25/16,15125150
1/24/16,15120825
1/23/16,15115250
1/22/16,15112200
1/21/16,15108075
1/20/16,15104050
1/19/16,15101075
1/18/16,15097350
1/17/16,15092900
1/16/16,15089500
1/15/16,15086025
1/14/16,15081800
1/13/16,15079650
1/12/16,15075825
1/11/16,15070475
1/10/16,15067175
1/9/16,15062925
1/8/16,15059375
1/7/16,15054575
1/6/16,15050975
1/5/16,15047875
1/4/16,15043500
1/3/16,15039125
1/2/16,15036525
1/1/16,15031975
12/31/15,15028600
12/30/15,15025275
12/29/15,15020675
12/28/15,15016875
12/27/15,15013775
12/26/15,15007975
12/25/15,15002300
12/24/15,14999975
12/23/15,14996250
12/22/15,14990800
12/21/15,14988600
12/20/15,14984750
12/19/15,14979425
12/18/15,14976650
12/17/15,14972650
12/16/15,14968025
12/15/15,14964475
12/14/15,14956625
12/13/15,14955250
12/12/15,14951525
12/11/15,14945300
12/10/15,14942975
12/9/15,14938075
12/8/15,14933950
12/7/15,14929675
12/6/15,14925900
12/5/15,14922525
12/4/15,14921600
12/3/15,14913750
12/2/15,14910800
12/1/15,14906475
11/30/15,14899225
11/29/15,14897925
11/28/15,14894000
11/27/15,14890350
11/26/15,14887850
11/25/15,14882575
11/24/15,14876550
11/23/15,14874925
11/22/15,14870925
11/21/15,14865275
11/20/15,14862125
11/19/15,14858150
11/18/15,14853350
11/17/15,14851150
11/16/15,14847125
11/15/15,14841725
11/14/15,14839100
11/13/15,14835300
11/12/15,14830200
11/11/15,14827475
11/10/15,14823050
11/9/15,14818600
11/8/15,14815800
11/7/15,14812300
11/6/15,14807050
11/5/15,14804800
11/4/15,14801075
11/3/15,14795450
11/2/15,14793250
11/1/15,14789625
10/31/15,14783850
10/30/15,14781850
10/29/15,14777750
10/28/15,14772400
10/27/15,14770650
10/26/15,14766700
10/25/15,14760675
10/24/15,14759025
10/23/15,14755550
10/22/15,14748925
10/21/15,14747775
10/20/15,14744150
10/19/15,14740975
10/18/15,14737100
10/17/15,14736825
10/16/15,14733250
10/15/15,14725650
10/14/15,14726100
10/13/15,14722025
10/12/15,14714050
10/11/15,14714875
10/10/15,14711375
10/9/15,14702450
10/8/15,14703900
10/7/15,14700575
10/6/15,14697150
10/5/15,14690800
10/4/15,14690050
10/3/15,14686350
10/2/15,14679225
10/1/15,14678775
9/30/15,14675650
9/29/15,14667550
9/28/15,14667925
9/27/15,14663600
9/26/15,14655925
9/25/15,14652725
9/24/15,14648675
9/23/15,14644125
9/22/15,14641300
9/21/15,14637300
9/20/15,14632525
9/19/15,14631000
9/18/15,14627700
9/17/15,14624100
9/16/15,14620800
9/15/15,14616850
9/14/15,14612775
9/13/15,14609300
9/12/15,14605300
9/11/15,14601900
9/10/15,14597500
9/9/15,14593350
9/8/15,14589825
9/7/15,14585975
9/6/15,14582950
9/5/15,14578975
9/4/15,14574275
9/3/15,14571400
9/2/15,14567625
9/1/15,14562700
8/31/15,14559975
8/30/15,14556000
8/29/15,14550750
8/28/15,14548275
8/27/15,14544550
8/26/15,14538900
8/25/15,14536950
8/24/15,14533500
8/23/15,14529575
8/22/15,14527350
8/21/15,14522325
8/20/15,14515675
8/19/15,14514600
8/18/15,14510800
8/17/15,14507175
8/16/15,14503950
8/15/15,14503575
8/14/15,14499900
8/13/15,14492325
8/12/15,14493200
8/11/15,14489475
8/10/15,14480850
8/9/15,14482175
8/8/15,14477800
8/7/15,14469350
8/6/15,14470500
8/5/15,14466950
8/4/15,14457775
8/3/15,14460300
8/2/15,14456700
8/1/15,14453025
7/31/15,14446150
7/30/15,14445000
7/29/15,14441525
7/28/15,14434550
7/27/15,14434375
7/26/15,14430825
7/25/15,14422750
7/24/15,14423500
7/23/15,14419675
7/22/15,14410800
7/21/15,14411750
7/20/15,14408075
7/19/15,14399175
7/18/15,14400975
7/17/15,14397400
7/16/15,14387675
7/15/15,14389800
7/14/15,14386400
7/13/15,14376350
7/12/15,14379075
7/11/15,14375450
7/10/15,14372000
7/9/15,14364700
7/8/15,14364475
7/7/15,14361025
7/6/15,14353150
7/5/15,14353475
7/4/15,14349225
7/3/15,14341475
7/2/15,14341725
7/1/15,14337675
6/30/15,14329950
6/29/15,14330550
6/28/15,14326975
6/27/15,14318325
6/26/15,14319875
6/25/15,14316675
6/24/15,14306725
6/23/15,14308975
6/22/15,14305200
6/21/15,14301625
6/20/15,14294975
6/19/15,14294875
6/18/15,14291525
6/17/15,14283325
6/16/15,14283650
6/15/15,14280100
6/14/15,14271575
6/13/15,14273275
6/12/15,14269650
6/11/15,14265700
6/10/15,14259650
6/9/15,14258425
6/8/15,14247950
6/7/15,14250425
6/6/15,14246900
6/5/15,14236225
6/4/15,14238700
6/3/15,14235150
6/2/15,14231600
6/1/15,14224675
5/31/15,14224400
5/30/15,14220975
5/29/15,14213100
5/28/15,14214200
5/27/15,14210275
5/26/15,14201525
5/25/15,14203350
5/24/15,14199975
5/23/15,14196375
5/22/15,14189975
5/21/15,14189850
5/20/15,14186300
5/19/15,14178425
5/18/15,14178925
5/17/15,14175525
5/16/15,14166825
5/15/15,14167775
5/14/15,14164575
5/13/15,14154775
5/12/15,14156950
5/11/15,14152900
5/10/15,14143000
5/9/15,14145225
5/8/15,14142000
5/7/15,14138850
5/6/15,14131300
5/5/15,14131125
5/4/15,14127550
5/3/15,14119650
5/2/15,14120400
5/1/15,14116950
4/30/15,14107825
4/29/15,14109600
4/28/15,14106275
4/27/15,14103050
4/26/15,14096275
4/25/15,14095675
4/24/15,14091950
4/23/15,14084750
4/22/15,14085100
4/21/15,14081650
4/20/15,14073025
4/19/15,14074100
4/18/15,14069950
4/17/15,14061325
4/16/15,14063225
4/15/15,14059875
4/14/15,14056425
4/13/15,14049725
4/12/15,14049400
4/11/15,14045875
4/10/15,14038050
4/9/15,14039050
4/8/15,14035500
4/7/15,14026225
4/6/15,14028950
4/5/15,14024975
4/4/15,14021750
4/3/15,14014375
4/2/15,14014125
4/1/15,14010350
3/31/15,14002650
3/30/15,14003125
3/29/15,13999400
3/28/15,13990975
3/27/15,13992075
3/26/15,13988325
3/25/15,13979375
3/24/15,13980300
3/23/15,13976150
3/22/15,13967750
3/21/15,13968175
3/20/15,13964850
3/19/15,13956200
3/18/15,13957750
3/17/15,13954175
3/16/15,13950650
3/15/15,13944525
3/14/15,13943800
3/13/15,13940125
3/12/15,13933075
3/11/15,13933300
3/10/15,13929975
3/9/15,13921125
3/8/15,13922050
3/7/15,13918750
3/6/15,13909325
3/5/15,13911325
3/4/15,13907375
3/3/15,13904525
3/2/15,13897425
3/1/15,13896750
2/28/15,13893000
2/27/15,13885625
2/26/15,13885875
2/25/15,13881925
2/24/15,13873750
2/23/15,13874425
2/22/15,13870975
2/21/15,13862050
2/20/15,13863775
2/19/15,13860325
2/18/15,13850300
2/17/15,13852075
2/16/15,13848050
2/15/15,13838450
2/14/15,13840225
2/13/15,13836875
2/12/15,13832850
2/11/15,13827000
2/10/15,13825950
2/9/15,13822200
2/8/15,13815275
2/7/15,13814575
2/6/15,13811375
2/5/15,13803125
2/4/15,13802700
2/3/15,13799025
2/2/15,13791450
2/1/15,13791625
1/31/15,13787950
1/30/15,13779225
1/29/15,13779825
1/28/15,13776350
1/27/15,13766975
1/26/15,13768150
1/25/15,13764525
1/24/15,13761350
1/23/15,13755350
1/22/15,13755175
1/21/15,13752075
1/20/15,13743500
1/19/15,13744900
1/18/15,13741900
1/17/15,13731825
1/16/15,13734300
1/15/15,13727150
1/14/15,13727150
1/13/15,13719850
1/12/15,13719900
1/11/15,13717275
1/10/15,13708150
1/9/15,13709500
1/8/15,13705975
1/7/15,13696425
1/6/15,13698800
1/5/15,13695100
1/4/15,13684275
1/3/15,13686975
1/2/15,13682825
1/1/15,13672475
12/31/14,13674725
12/30/14,13670575
12/29/14,13660525
12/28/14,13663050
12/27/14,13658825
12/26/14,13648650
12/25/14,13650650
12/24/14,13647050
12/23/14,13637125
12/22/14,13639050
12/21/14,13635000
12/20/14,13631775
12/19/14,13625025
12/18/14,13624625
12/17/14,13621525
12/16/14,13613125
12/15/14,13614875
12/14/14,13611550
12/13/14,13607725
12/12/14,13601000
12/11/14,13600850
12/10/14,13597300
12/9/14,13589175
12/8/14,13589575
12/7/14,13586100
12/6/14,13577300
12/5/14,13579300
12/4/14,13575675
12/3/14,13571925
12/2/14,13565550
12/1/14,13565200
11/30/14,13561650
11/29/14,13553800
11/28/14,13554175
11/27/14,13550400
11/26/14,13542025
11/25/14,13543250
11/24/14,13539675
11/23/14,13530325
11/22/14,13532600
11/21/14,13529075
11/20/14,13525125
11/19/14,13518725
11/18/14,13518600
11/17/14,13515175
11/16/14,13507175
11/15/14,13507625
11/14/14,13504000
11/13/14,13495475
11/12/14,13496600
11/11/14,13492950
11/10/14,13483950
11/9/14,13486050
11/8/14,13482100
11/7/14,13472300
11/6/14,13474725
11/5/14,13471125
11/4/14,13467500
11/3/14,13460300
11/2/14,13459400
11/1/14,13448500
10/31/14,13451425
10/30/14,13447425
10/29/14,13436800
10/28/14,13438400
10/27/14,13434800
10/26/14,13425225
10/25/14,13427325
10/24/14,13424075
10/23/14,13413500
10/22/14,13416200
10/21/14,13412625
10/20/14,13408350
10/19/14,13401650
10/18/14,13401400
10/17/14,13398050
10/16/14,13389925
10/15/14,13390475
10/14/14,13386725
10/13/14,13377975
10/12/14,13379550
10/11/14,13375725
10/10/14,13366075
10/9/14,13368450
10/8/14,13364475
10/7/14,13360925
10/6/14,13354600
10/5/14,13353875
10/4/14,13349875
10/3/14,13342550
10/2/14,13341850
10/1/14,13338325
9/30/14,13330950
9/29/14,13331000
9/28/14,13327200
9/27/14,13319275
9/26/14,13320275
9/25/14,13317075
9/24/14,13307450
9/23/14,13309225
9/22/14,13305150
9/21/14,13295250
9/20/14,13297450
9/19/14,13293075
9/18/14,13283250
9/17/14,13284700
9/16/14,13280075
9/15/14,13271200
9/14/14,13271125
9/13/14,13267425
9/12/14,13259225
9/11/14,13258750
9/10/14,13254725
9/9/14,13247275
9/8/14,13246775
9/7/14,13243475
9/6/14,13235250
9/5/14,13235550
9/4/14,13231350
9/3/14,13222875
9/2/14,13223450
9/1/14,13219475
8/31/14,13211000
8/30/14,13212150
8/29/14,13207275
8/28/14,13198975
8/27/14,13198825
8/26/14,13187050
8/25/14,13190275
8/24/14,13186125
8/23/14,13182775
8/22/14,13175050
8/21/14,13174750
8/20/14,13170725
8/19/14,13163225
8/18/14,13162575
8/17/14,13150700
8/16/14,13153050
8/15/14,13148925
8/14/14,13138975
8/13/14,13140575
8/12/14,13136325
8/11/14,13127050
8/10/14,13127875
8/9/14,13123325
8/8/14,13114900
8/7/14,13114525
8/6/14,13110500
8/5/14,13102925
8/4/14,13102750
8/3/14,13099450
8/2/14,13091075
8/1/14,13092275
7/31/14,13088050
7/30/14,13078650
7/29/14,13080375
7/28/14,13076000
7/27/14,13066550
7/26/14,13068875
7/25/14,13064850
7/24/14,13054725
7/23/14,13057425
7/22/14,13053700
7/21/14,13050050
7/20/14,13042950
7/19/14,13042750
7/18/14,13038500
7/17/14,13030875
7/16/14,13030225
7/15/14,13025950
7/14/14,13019000
7/13/14,13018375
7/12/14,13014750
7/11/14,13007150
7/10/14,13006775
7/9/14,13003025
7/8/14,12995100
7/7/14,12995200
7/6/14,12991150
7/5/14,12983300
7/4/14,12983950
7/3/14,12980150
7/2/14,12971600
7/1/14,12972825
6/30/14,12969350
6/29/14,12959750
6/28/14,12962775
6/27/14,12958425
6/26/14,12947700
6/25/14,12949075
6/24/14,12944800
6/23/14,12935900
6/22/14,12935200
6/21/14,12923925
6/20/14,12926425
6/19/14,12921700
6/18/14,12911750
6/17/14,12913300
6/16/14,12909050
6/15/14,12899700
6/14/14,12899525
6/13/14,12887650
6/12/14,12890475
6/11/14,12886275
6/10/14,12875500
6/9/14,12878750
6/8/14,12874325
6/7/14,12870925
6/6/14,12863700
6/5/14,12863350
6/4/14,12859650
6/3/14,12851825
6/2/14,12851450
6/1/14,12840025
5/31/14,12842275
5/30/14,12837800
5/29/14,12828450
5/28/14,12829925
5/27/14,12826650
5/26/14,12816650
5/25/14,12819000
5/24/14,12814775
5/23/14,12804675
5/22/14,12806800
5/21/14,12802850
5/20/14,12792500
5/19/14,12794225
5/18/14,12789750
5/17/14,12779850
5/16/14,12781475
5/15/14,12776900
5/14/14,12767800
5/13/14,12768200
5/12/14,12764450
5/11/14,12755750
5/10/14,12756275
5/9/14,12752125
5/8/14,12743500
5/7/14,12743550
5/6/14,12739650
5/5/14,12731250
5/4/14,12730925
5/3/14,12727800
5/2/14,12719200
5/1/14,12720400
4/30/14,12716150
4/29/14,12706825
4/28/14,12708300
4/27/14,12704350
4/26/14,12694425
4/25/14,12696025
4/24/14,12691575
4/23/14,12681750
4/22/14,12683800
4/21/14,12679425
4/20/14,12669525
4/19/14,12671150
4/18/14,12666900
4/17/14,12657050
4/16/14,12658925
4/15/14,12654575
4/14/14,12644600
4/13/14,12645975
4/12/14,12641425
4/11/14,12632500
4/10/14,12632450
4/9/14,12628725
4/8/14,12620425
4/7/14,12620725
4/6/14,12616825
4/5/14,12608050
4/4/14,12609625
4/3/14,12605150
4/2/14,12596125
4/1/14,12594925
3/31/14,12584000
3/30/14,12585825
3/29/14,12581625
3/28/14,12571950
3/27/14,12573625
3/26/14,12569050
3/25/14,12559900
3/24/14,12560925
3/23/14,12557150
3/22/14,12547650
3/21/14,12547050
3/20/14,12535450
3/19/14,12538125
3/18/14,12533950
3/17/14,12523675
3/16/14,12526450
3/15/14,12522000
3/14/14,12511700
3/13/14,12513675
3/12/14,12510200
3/11/14,12499300
3/10/14,12501775
3/9/14,12497575
3/8/14,12487050
3/7/14,12489350
3/6/14,12484975
3/5/14,12474675
3/4/14,12476750
3/3/14,12472725
3/2/14,12469250
3/1/14,12462775
2/28/14,12461975
2/27/14,12450325
2/26/14,12453575
2/25/14,12449025
2/24/14,12438000
2/23/14,12440250
2/22/14,12435700
2/21/14,12425750
2/20/14,12427050
2/19/14,12422850
2/18/14,12413625
2/17/14,12413800
2/16/14,12409625
2/15/14,12401425
2/14/14,12400650
2/13/14,12389250
2/12/14,12391375
2/11/14,12386875
2/10/14,12377400
2/9/14,12378525
2/8/14,12374700
2/7/14,12365575
2/6/14,12366550
2/5/14,12362425
2/4/14,12353550
2/3/14,12353975
2/2/14,12341775
2/1/14,12344900
1/31/14,12340450
1/30/14,12330150
1/29/14,12330925
1/28/14,12326925
1/27/14,12318250
1/26/14,12318825
1/25/14,12314800
1/24/14,12306150
1/23/14,12306925
1/22/14,12294000
1/21/14,12297575
1/20/14,12292825
1/19/14,12282175
1/18/14,12283950
1/17/14,12279350
1/16/14,12270750
1/15/14,12271450
1/14/14,12259225
1/13/14,12262175
1/12/14,12258325
1/11/14,12247475
1/10/14,12248500
1/9/14,12235875
1/8/14,12238275
1/7/14,12233750
1/6/14,12224150
1/5/14,12224150
1/4/14,12219725
1/3/14,12212325
1/2/14,12211525
1/1/14,12200575
12/31/13,12203800
12/30/13,12198800
12/29/13,12189000
12/28/13,12189725
12/27/13,12185975
12/26/13,12177350
12/25/13,12177500
12/24/13,12165875
12/23/13,12168725
12/22/13,12164575
12/21/13,12154350
12/20/13,12156450
12/19/13,12152375
12/18/13,12142800
12/17/13,12141925
12/16/13,12130900
12/15/13,12131750
12/14/13,12118925
12/13/13,12122475
12/12/13,12117475
12/11/13,12107225
12/10/13,12109175
12/9/13,12105225
12/8/13,12095750
12/7/13,12095325
12/6/13,12083850
12/5/13,12086050
12/4/13,12080775
12/3/13,12071950
12/2/13,12072075
12/1/13,12060625
11/30/13,12063250
11/29/13,12058375
11/28/13,12048850
11/27/13,12049750
11/26/13,12045200
11/25/13,12037150
11/24/13,12036950
11/23/13,12025450
11/22/13,12028150
11/21/13,12024100
11/20/13,12013975
11/19/13,12016250
11/18/13,12012175
11/17/13,12002525
11/16/13,12004200
11/15/13,11999375
11/14/13,11990675
11/13/13,11990400
11/12/13,11979100
11/11/13,11981475
11/10/13,11976750
11/9/13,11967550
11/8/13,11967675
11/7/13,11964125
11/6/13,11956375
11/5/13,11956950
11/4/13,11944875
11/3/13,11948650
11/2/13,11943650
11/1/13,11933550
10/31/13,11933325
10/30/13,11922125
10/29/13,11923350
10/28/13,11918450
10/27/13,11910700
10/26/13,11910050
10/25/13,11899100
10/24/13,11900650
10/23/13,11887675
10/22/13,11889425
10/21/13,11876100
10/20/13,11877925
10/19/13,11864750
10/18/13,11867500
10/17/13,11862025
10/16/13,11853050
10/15/13,11853225
10/14/13,11841400
10/13/13,11841550
10/12/13,11829475
10/11/13,11829375
10/10/13,11818025
10/9/13,11820025
10/8/13,11815150
10/7/13,11806550
10/6/13,11806675
10/5/13,11795325
10/4/13,11797800
10/3/13,11792525
10/2/13,11783800
10/1/13,11782875
9/30/13,11771900
9/29/13,11773650
9/28/13,11769550
9/27/13,11760525
9/26/13,11761075
9/25/13,11749050
9/24/13,11752400
9/23/13,11747050
9/22/13,11737600
9/21/13,11736500
9/20/13,11726400
9/19/13,11726675
9/18/13,11715000
9/17/13,11716975
9/16/13,11713200
9/15/13,11703775
9/14/13,11704550
9/13/13,11692350
9/12/13,11694575
9/11/13,11681125
9/10/13,11684125
9/9/13,11679100
9/8/13,11669900
9/7/13,11669625
9/6/13,11658475
9/5/13,11661825
9/4/13,11657075
9/3/13,11647350
9/2/13,11648650
9/1/13,11636150
8/31/13,11638150
8/30/13,11624900
8/29/13,11627225
8/28/13,11622375
8/27/13,11613775
8/26/13,11613250
8/25/13,11602650
8/24/13,11604875
8/23/13,11601300
8/22/13,11591350
8/21/13,11591275
8/20/13,11580025
8/19/13,11580925
8/18/13,11568600
8/17/13,11571950
8/16/13,11567025
8/15/13,11557325
8/14/13,11558050
8/13/13,11553875
8/12/13,11545575
8/11/13,11545225
8/10/13,11534425
8/9/13,11534150
8/8/13,11523225
8/7/13,11523975
8/6/13,11512075
8/5/13,11514525
8/4/13,11509800
8/3/13,11500750
8/2/13,11500725
8/1/13,11489625
7/31/13,11491500
7/30/13,11486875
7/29/13,11478400
7/28/13,11477275
7/27/13,11467175
7/26/13,11468700
7/25/13,11464575
7/24/13,11455850
7/23/13,11456700
7/22/13,11452850
7/21/13,11444675
7/20/13,11444725
7/19/13,11433325
7/18/13,11435175
7/17/13,11430950
7/16/13,11422050
7/15/13,11422425
7/14/13,11410900
7/13/13,11414050
7/12/13,11409975
7/11/13,11399725
7/10/13,11402075
7/9/13,11397275
7/8/13,11388600
7/7/13,11387975
7/6/13,11377475
7/5/13,11378650
7/4/13,11373950
7/3/13,11366250
7/2/13,11365275
7/1/13,11355125
6/30/13,11356975
6/29/13,11353150
6/28/13,11343975
6/27/13,11345025
6/26/13,11340825
6/25/13,11332900
6/24/13,11331950
6/23/13,11321800
6/22/13,11324675
6/21/13,11320275
6/20/13,11310750
6/19/13,11311650
6/18/13,11308000
6/17/13,11299700
6/16/13,11301225
6/15/13,11297375
6/14/13,11288500
6/13/13,11288300
6/12/13,11277450
6/11/13,11279175
6/10/13,11274175
6/9/13,11266025
6/8/13,11265275
6/7/13,11254800
6/6/13,11256900
6/5/13,11252875
6/4/13,11243600
6/3/13,11243375
6/2/13,11232250
6/1/13,11232900
5/31/13,11220925
5/30/13,11222850
5/29/13,11218200
5/28/13,11209825
5/27/13,11209775
5/26/13,11198625
5/25/13,11201425
5/24/13,11197400
5/23/13,11187500
5/22/13,11189050
5/21/13,11185025
5/20/13,11176375
5/19/13,11177150
5/18/13,11173700
5/17/13,11165250
5/16/13,11166175
5/15/13,11162150
5/14/13,11154125
5/13/13,11154850
5/12/13,11151175
5/11/13,11142850
5/10/13,11142225
5/9/13,11131800
5/8/13,11133675
5/7/13,11129525
5/6/13,11120550
5/5/13,11121050
5/4/13,11116975
5/3/13,11109450
5/2/13,11109275
5/1/13,11105600
4/30/13,11098275
4/29/13,11098475
4/28/13,11087150
4/27/13,11090225
4/26/13,11086050
4/25/13,11076050
4/24/13,11077775
4/23/13,11073800
4/22/13,11064875
4/21/13,11065450
4/20/13,11061400
4/19/13,11053700
4/18/13,11053425
4/17/13,11050300
4/16/13,11042475
4/15/13,11042050
4/14/13,11031225
4/13/13,11033475
4/12/13,11029400
4/11/13,11020175
4/10/13,11021100
4/9/13,11008975
4/8/13,11012400
4/7/13,11008200
4/6/13,10997875
4/5/13,10999925
4/4/13,10995725
4/3/13,10986575
4/2/13,10988125
4/1/13,10975275
3/31/13,10979300
3/30/13,10973850
3/29/13,10964075
3/28/13,10965775
3/27/13,10961225
3/26/13,10952900
3/25/13,10953600
3/24/13,10949700
3/23/13,10941700
3/22/13,10940875
3/21/13,10930400
3/20/13,10930000
3/19/13,10919100
3/18/13,10919750
3/17/13,10907825
3/16/13,10910350
3/15/13,10905275
3/14/13,10896450
3/13/13,10896625
3/12/13,10892000
3/11/13,10885125
3/10/13,10885200
3/9/13,10873850
3/8/13,10875925
3/7/13,10871675
3/6/13,10862700
3/5/13,10864225
3/4/13,10860175
3/3/13,10851275
3/2/13,10852050
3/1/13,10848250
2/28/13,10840050
2/27/13,10840550
2/26/13,10828675
2/25/13,10831200
2/24/13,10827325
2/23/13,10817275
2/22/13,10818350
2/21/13,10814300
2/20/13,10805950
2/19/13,10805350
2/18/13,10794525
2/17/13,10796875
2/16/13,10792850
2/15/13,10783050
2/14/13,10783475
2/13/13,10779075
2/12/13,10771775
2/11/13,10771050
2/10/13,10767475
2/9/13,10760125
2/8/13,10759400
2/7/13,10756000
2/6/13,10748650
2/5/13,10748500
2/4/13,10744650
2/3/13,10737050
2/2/13,10735950
2/1/13,10725500
1/31/13,10727800
1/30/13,10723975
1/29/13,10713625
1/28/13,10715600
1/27/13,10711550
1/26/13,10702050
1/25/13,10704050
1/24/13,10700300
1/23/13,10696825
1/22/13,10690550
1/21/13,10689775
1/20/13,10686575
1/19/13,10678900
1/18/13,10679625
1/17/13,10676100
1/16/13,10672975
1/15/13,10667550
1/14/13,10666825
1/13/13,10663650
1/12/13,10656000
1/11/13,10656750
1/10/13,10653775
1/9/13,10644700
1/8/13,10647100
1/7/13,10643750
1/6/13,10640150
1/5/13,10633200
1/4/13,10632425
1/3/13,10628700
1/2/13,10621575
1/1/13,10621175
12/31/12,10617275
12/30/12,10610125
12/29/12,10608975
12/28/12,10598500
12/27/12,10601625
12/26/12,10597225
12/25/12,10593200
12/24/12,10586600
12/23/12,10586525
12/22/12,10583350
12/21/12,10574875
12/20/12,10576300
12/19/12,10573275
12/18/12,10570575
12/17/12,10563525
12/16/12,10563850
12/15/12,10560700
12/14/12,10557825
12/13/12,10552175
12/12/12,10552275
12/11/12,10548875
12/10/12,10540025
12/9/12,10542025
12/8/12,10538475
12/7/12,10535225
12/6/12,10528200
12/5/12,10528750
12/4/12,10525175
12/3/12,10522175
12/2/12,10515950
12/1/12,10515650
11/30/12,10511875
11/29/12,10503775
11/28/12,10504650
11/27/12,10500525
11/26/12,10483450
11/25/12,10485000
11/24/12,10477050
11/23/12,10459500
11/22/12,10461900
11/21/12,10454650
11/20/12,10434700
11/19/12,10439600
11/18/12,10431650
11/17/12,10425500
11/16/12,10410450
11/15/12,10410500
11/14/12,10403450
11/13/12,10386600
11/12/12,10389450
11/11/12,10382650
11/10/12,10375600
11/9/12,10362400
11/8/12,10361000
11/7/12,10353750
11/6/12,10338100
11/5/12,10337800
11/4/12,10331000
11/3/12,10312500
11/2/12,10315350
11/1/12,10308200
10/31/12,10300950
10/30/12,10287850
10/29/12,10287250
10/28/12,10279800
10/27/12,10263250
10/26/12,10263450
10/25/12,10254550
10/24/12,10237850
10/23/12,10239600
10/22/12,10231800
10/21/12,10213650
10/20/12,10216650
10/19/12,10208750
10/18/12,10189350
10/17/12,10193900
10/16/12,10186150
10/15/12,10179100
10/14/12,10164650
10/13/12,10163650
10/12/12,10156750
10/11/12,10140700
10/10/12,10141900
10/9/12,10135000
10/8/12,10116650
10/7/12,10120300
10/6/12,10112000
10/5/12,10105150
10/4/12,10091550
10/3/12,10091250
10/2/12,10084550
10/1/12,10066800
9/30/12,10070850
9/29/12,10063450
9/28/12,10055850
9/27/12,10041050
9/26/12,10039250
9/25/12,10032100
9/24/12,10017100
9/23/12,10017500
9/22/12,10009700
9/21/12,9992550
9/20/12,9993650
9/19/12,9985500
9/18/12,9968100
9/17/12,9971000
9/16/12,9962650
9/15/12,9943050
9/14/12,9946350
9/13/12,9939200
9/12/12,9931100
9/11/12,9918200
9/10/12,9916800
9/9/12,9908900
9/8/12,9894400
9/7/12,9894050
9/6/12,9887050
9/5/12,9870400
9/4/12,9869150
9/3/12,9860150
9/2/12,9846250
9/1/12,9844750
8/31/12,9837100
8/30/12,9821950
8/29/12,9821800
8/28/12,9813900
8/27/12,9797900
8/26/12,9798100
8/25/12,9790650
8/24/12,9774050
8/23/12,9775300
8/22/12,9767500
8/21/12,9750600
8/20/12,9751800
8/19/12,9742750
8/18/12,9726550
8/17/12,9725400
8/16/12,9718000
8/15/12,9702650
8/14/12,9703150
8/13/12,9694600
8/12/12,9679150
8/11/12,9678800
8/10/12,9670350
8/9/12,9655050
8/8/12,9654250
8/7/12,9631800
8/6/12,9637800
8/5/12,9630350
8/4/12,9623300
8/3/12,9608500
8/2/12,9608550
8/1/12,9599900
7/31/12,9584150
7/30/12,9585150
7/29/12,9578500
7/28/12,9559350
7/27/12,9562000
7/26/12,9553500
7/25/12,9535000
7/24/12,9536200
7/23/12,9528500
7/22/12,9511150
7/21/12,9512950
7/20/12,9506000
7/19/12,9488150
7/18/12,9491550
7/17/12,9484400
7/16/12,9464850
7/15/12,9468000
7/14/12,9460600
7/13/12,9440650
7/12/12,9445700
7/11/12,9437650
7/10/12,9430100
7/9/12,9417050
7/8/12,9415700
7/7/12,9393600
7/6/12,9399750
7/5/12,9391250
7/4/12,9383600
7/3/12,9370600
7/2/12,9368800
7/1/12,9361550
6/30/12,9347050
6/29/12,9346600
6/28/12,9339500
6/27/12,9324400
6/26/12,9325750
6/25/12,9317650
6/24/12,9301250
6/23/12,9302600
6/22/12,9295600
6/21/12,9278750
6/20/12,9280450
6/19/12,9274350
6/18/12,9254450
6/17/12,9258450
6/16/12,9250600
6/15/12,9230700
6/14/12,9234450
6/13/12,9226500
6/12/12,9207250
6/11/12,9211100
6/10/12,9204100
6/9/12,9183900
6/8/12,9187900
6/7/12,9179550
6/6/12,9160600
6/5/12,9165850
6/4/12,9157400
6/3/12,9137400
6/2/12,9143050
6/1/12,9135150
5/31/12,9127350
5/30/12,9113800
5/29/12,9112500
5/28/12,9106500
5/27/12,9091100
5/26/12,9092800
5/25/12,9084600
5/24/12,9068150
5/23/12,9072050
5/22/12,9065300
5/21/12,9059250
5/20/12,9045450
5/19/12,9046800
5/18/12,9039700
5/17/12,9023200
5/16/12,9025200
5/15/12,9019300
5/14/12,9013700
5/13/12,9000050
5/12/12,9000000
5/11/12,8993400
5/10/12,8977300
5/9/12,8980400
5/8/12,8973200
5/7/12,8953750
5/6/12,8955700
5/5/12,8947150
5/4/12,8930500
5/3/12,8930750
5/2/12,8923000
5/1/12,8907350
4/30/12,8907000
4/29/12,8884200
4/28/12,8889600
4/27/12,8881300
4/26/12,8873500
4/25/12,8860150
4/24/12,8859500
4/23/12,8852600
